x,y,z
-0.014996,-0.035,-0.078581
-0.0050256,-0.035,-0.079841
0.0050144,-0.035,-0.079843
0.014984,-0.035,-0.078585
0.024714,-0.035,-0.076088
0.034054,-0.035,-0.072391
0.042864,-0.035,-0.067553
0.050984,-0.035,-0.061649
0.058314,-0.035,-0.054773
0.064714,-0.035,-0.047034
0.070104,-0.035,-0.038552
0.074384,-0.035,-0.029463
0.077484,-0.035,-0.019909
0.079374,-0.035,-0.010041
0.090004,-0.035,-1.6841e-07
0.089434,-0.035,0.010077
0.087744,-0.035,0.020026
0.084954,-0.035,0.029724
0.081094,-0.035,0.039048
0.076214,-0.035,0.047882
0.070374,-0.035,0.056113
0.063644,-0.035,0.063638
0.056124,-0.035,0.070363
0.047894,-0.035,0.076204
0.039054,-0.035,0.081086
0.029734,-0.035,0.084948
0.020034,-0.035,0.087743
0.010084,-0.035,0.089434
4.4069e-06,-0.035,0.09
-0.010066,-0.035,0.089435
-0.020016,-0.035,0.087745
-0.029716,-0.035,0.084951
-0.039036,-0.035,0.08109
-0.047876,-0.035,0.076208
-0.056106,-0.035,0.070369
-0.063636,-0.035,0.063644
-0.070356,-0.035,0.056119
-0.076196,-0.035,0.047889
-0.081076,-0.035,0.039056
-0.084946,-0.035,0.029732
-0.087736,-0.035,0.020034
-0.089426,-0.035,0.010085
-0.089996,-0.035,7.8316e-06
-0.089436,-0.035,-0.010068
-0.087746,-0.035,-0.020018
-0.084946,-0.035,-0.029716
-0.081086,-0.035,-0.039041
-0.076206,-0.035,-0.047875
-0.070366,-0.035,-0.056106
-0.063646,-0.035,-0.063632
-0.056116,-0.035,-0.070358
-0.047886,-0.035,-0.076199
-0.039056,-0.035,-0.081082
-0.029736,-0.035,-0.084946
-0.020036,-0.035,-0.087741
-0.010086,-0.035,-0.089433
-5.5931e-06,-0.035,-0.09
0.010064,-0.035,-0.089436
0.020014,-0.035,-0.087746
0.029714,-0.035,-0.084954
0.039044,-0.035,-0.081093
0.047874,-0.035,-0.076213
0.056104,-0.035,-0.070374
0.063634,-0.035,-0.06365
0.070364,-0.035,-0.056126
0.076204,-0.035,-0.047896
0.081084,-0.035,-0.039063
0.084944,-0.035,-0.02974
0.087744,-0.035,-0.020043
0.089434,-0.035,-0.010093
0.1,-0.035,-1.6841e-07
0.099494,-0.035,0.010117
0.097954,-0.035,0.020129
0.095414,-0.035,0.029935
0.091904,-0.035,0.039434
0.087444,-0.035,0.048529
0.082084,-0.035,0.057125
0.075884,-0.035,0.065136
0.068904,-0.035,0.072478
0.061214,-0.035,0.079076
0.052904,-0.035,0.084863
0.044044,-0.035,0.089779
0.034734,-0.035,0.093774
0.025074,-0.035,0.096807
0.015154,-0.035,0.098846
0.0050744,-0.035,0.099871
-0.0050556,-0.035,0.099872
-0.015136,-0.035,0.098848
-0.025056,-0.035,0.096809
-0.034726,-0.035,0.093777
-0.044026,-0.035,0.089783
-0.052886,-0.035,0.084868
-0.061206,-0.035,0.079082
-0.068886,-0.035,0.072484
-0.075866,-0.035,0.065143
-0.082066,-0.035,0.057133
-0.087426,-0.035,0.048537
-0.091886,-0.035,0.039443
-0.095406,-0.035,0.029944
-0.097946,-0.035,0.020138
-0.099486,-0.035,0.010126
-0.099996,-0.035,8.8316e-06
-0.099486,-0.035,-0.010107
-0.097946,-0.035,-0.02012
-0.095416,-0.035,-0.029927
-0.091896,-0.035,-0.039426
-0.087436,-0.035,-0.048521
-0.082076,-0.035,-0.057118
-0.075876,-0.035,-0.065129
-0.068906,-0.035,-0.072471
-0.061216,-0.035,-0.07907
-0.052906,-0.035,-0.084858
-0.044046,-0.035,-0.089775
-0.034736,-0.035,-0.093771
-0.025076,-0.035,-0.096804
-0.015156,-0.035,-0.098845
-0.0050756,-0.035,-0.099871
0.0050544,-0.035,-0.099872
0.015134,-0.035,-0.098849
0.025054,-0.035,-0.096811
0.034724,-0.035,-0.09378
0.044034,-0.035,-0.089787
0.052884,-0.035,-0.084873
0.061204,-0.035,-0.079087
0.068884,-0.035,-0.07249
0.075874,-0.035,-0.06515
0.082074,-0.035,-0.057141
0.087434,-0.035,-0.048545
0.091894,-0.035,-0.039452
0.095414,-0.035,-0.029953
0.097954,-0.035,-0.020147
0.099494,-0.035,-0.010135
0.11,-0.035,-1.6841e-07
0.10954,-0.035,0.010003
0.10818,-0.035,0.019922
0.10592,-0.035,0.029677
0.10278,-0.035,0.039185
0.098794,-0.035,0.048369
0.093994,-0.035,0.057153
0.088404,-0.035,0.065462
0.082084,-0.035,0.07323
0.075084,-0.035,0.08039
0.067464,-0.035,0.086885
0.059284,-0.035,0.092659
0.050614,-0.035,0.097666
0.041524,-0.035,0.10186
0.032094,-0.035,0.10522
0.022384,-0.035,0.1077
0.012504,-0.035,0.10929
0.0025144,-0.035,0.10997
-0.0074956,-0.035,0.10974
-0.017446,-0.035,0.10861
-0.027246,-0.035,0.10657
-0.036826,-0.035,0.10365
-0.046096,-0.035,0.099872
-0.054986,-0.035,0.095266
-0.063426,-0.035,0.089871
-0.071336,-0.035,0.083731
-0.078656,-0.035,0.076897
-0.085316,-0.035,0.069426
-0.091276,-0.035,0.06138
-0.096486,-0.035,0.052825
-0.10089,-0.035,0.043832
-0.10446,-0.035,0.034477
-0.10716,-0.035,0.024835
-0.10897,-0.035,0.014988
-0.10989,-0.035,0.0050168
-0.10989,-0.035,-0.0049962
-0.10898,-0.035,-0.014968
-0.10716,-0.035,-0.024815
-0.10446,-0.035,-0.034457
-0.1009,-0.035,-0.043814
-0.096496,-0.035,-0.052807
-0.091286,-0.035,-0.061363
-0.085336,-0.035,-0.06941
-0.078666,-0.035,-0.076882
-0.071346,-0.035,-0.083717
-0.063446,-0.035,-0.089859
-0.055006,-0.035,-0.095256
-0.046116,-0.035,-0.099864
-0.036846,-0.035,-0.10364
-0.027266,-0.035,-0.10657
-0.017466,-0.035,-0.1086
-0.0075156,-0.035,-0.10974
0.0024944,-0.035,-0.10997
0.012484,-0.035,-0.10929
0.022364,-0.035,-0.1077
0.032074,-0.035,-0.10522
0.041504,-0.035,-0.10187
0.050594,-0.035,-0.097675
0.059264,-0.035,-0.09267
0.067454,-0.035,-0.086897
0.075074,-0.035,-0.080404
0.082074,-0.035,-0.073245
0.088394,-0.035,-0.065479
0.093984,-0.035,-0.05717
0.098794,-0.035,-0.048388
0.10278,-0.035,-0.039205
0.10592,-0.035,-0.029696
0.10818,-0.035,-0.019942
0.10954,-0.035,-0.010023
0.12,-0.035,-1.6841e-07
0.11958,-0.035,0.010041
0.11832,-0.035,0.020012
0.11623,-0.035,0.029842
0.11333,-0.035,0.039463
0.10963,-0.035,0.048807
0.10516,-0.035,0.057809
0.099954,-0.035,0.066405
0.094044,-0.035,0.074536
0.087484,-0.035,0.082144
0.080304,-0.035,0.089175
0.072554,-0.035,0.095582
0.064304,-0.035,0.10132
0.055604,-0.035,0.10634
0.046514,-0.035,0.11062
0.037094,-0.035,0.11412
0.027414,-0.035,0.11683
0.017534,-0.035,0.11871
0.0075444,-0.035,0.11976
-0.0025056,-0.035,0.11997
-0.012536,-0.035,0.11934
-0.022476,-0.035,0.11788
-0.032256,-0.035,0.11558
-0.041816,-0.035,0.11248
-0.051086,-0.035,0.10858
-0.059986,-0.035,0.10393
-0.068476,-0.035,0.098542
-0.076476,-0.035,0.092467
-0.083946,-0.035,0.085743
-0.090826,-0.035,0.078417
-0.097076,-0.035,0.070541
-0.10264,-0.035,0.062171
-0.10748,-0.035,0.053365
-0.11157,-0.035,0.044184
-0.11488,-0.035,0.034693
-0.11738,-0.035,0.02496
-0.11905,-0.035,0.015051
-0.11989,-0.035,0.0050358
-0.1199,-0.035,-0.0050142
-0.11906,-0.035,-0.015029
-0.11738,-0.035,-0.024938
-0.11488,-0.035,-0.034672
-0.11158,-0.035,-0.044163
-0.10749,-0.035,-0.053345
-0.10265,-0.035,-0.062152
-0.097086,-0.035,-0.070523
-0.090846,-0.035,-0.0784
-0.083966,-0.035,-0.085727
-0.076496,-0.035,-0.092453
-0.068496,-0.035,-0.09853
-0.060006,-0.035,-0.10392
-0.051106,-0.035,-0.10857
-0.041836,-0.035,-0.11247
-0.032286,-0.035,-0.11558
-0.022496,-0.035,-0.11787
-0.012556,-0.035,-0.11934
-0.0025256,-0.035,-0.11997
0.0075244,-0.035,-0.11976
0.017514,-0.035,-0.11872
0.027384,-0.035,-0.11683
0.037074,-0.035,-0.11413
0.046494,-0.035,-0.11063
0.055584,-0.035,-0.10635
0.064284,-0.035,-0.10133
0.072544,-0.035,-0.095595
0.080284,-0.035,-0.08919
0.087464,-0.035,-0.08216
0.094034,-0.035,-0.074553
0.099944,-0.035,-0.066424
0.10515,-0.035,-0.057828
0.10962,-0.035,-0.048827
0.11332,-0.035,-0.039484
0.11622,-0.035,-0.029863
0.11832,-0.035,-0.020034
0.11958,-0.035,-0.010063
0.13,-0.035,-1.6841e-07
0.12961,-0.035,0.010074
0.12844,-0.035,0.020087
0.1265,-0.035,0.029979
0.12379,-0.035,0.039691
0.12034,-0.035,0.049165
0.11617,-0.035,0.058342
0.1113,-0.035,0.067169
0.10576,-0.035,0.075592
0.099594,-0.035,0.08356
0.092814,-0.035,0.091026
0.085484,-0.035,0.097944
0.077634,-0.035,0.10427
0.069324,-0.035,0.10998
0.060594,-0.035,0.11502
0.051494,-0.035,0.11937
0.042094,-0.035,0.123
0.032434,-0.035,0.12589
0.022584,-0.035,0.12802
0.012594,-0.035,0.12939
0.0025344,-0.035,0.12997
-0.0075456,-0.035,0.12978
-0.017586,-0.035,0.1288
-0.027506,-0.035,0.12705
-0.037276,-0.035,0.12454
-0.046816,-0.035,0.12128
-0.056066,-0.035,0.11728
-0.064986,-0.035,0.11259
-0.073516,-0.035,0.10721
-0.081606,-0.035,0.10119
-0.089206,-0.035,0.094565
-0.096256,-0.035,0.087368
-0.10275,-0.035,0.079646
-0.10861,-0.035,0.071444
-0.11382,-0.035,0.062814
-0.11834,-0.035,0.053805
-0.12216,-0.035,0.044473
-0.12524,-0.035,0.034873
-0.12756,-0.035,0.025064
-0.12912,-0.035,0.015104
-0.1299,-0.035,0.0050528
-0.1299,-0.035,-0.0050292
-0.12912,-0.035,-0.01508
-0.12757,-0.035,-0.02504
-0.12524,-0.035,-0.03485
-0.12216,-0.035,-0.04445
-0.11835,-0.035,-0.053783
-0.11383,-0.035,-0.062792
-0.10862,-0.035,-0.071424
-0.10276,-0.035,-0.079627
-0.096276,-0.035,-0.08735
-0.089216,-0.035,-0.094548
-0.081626,-0.035,-0.10118
-0.073536,-0.035,-0.1072
-0.065006,-0.035,-0.11258
-0.056086,-0.035,-0.11728
-0.046836,-0.035,-0.12127
-0.037296,-0.035,-0.12453
-0.027536,-0.035,-0.12705
-0.017606,-0.035,-0.1288
-0.0075756,-0.035,-0.12978
0.0025044,-0.035,-0.12998
0.012574,-0.035,-0.12939
0.022564,-0.035,-0.12803
0.032414,-0.035,-0.1259
0.042074,-0.035,-0.12301
0.051474,-0.035,-0.11938
0.060574,-0.035,-0.11503
0.069304,-0.035,-0.10999
0.077614,-0.035,-0.10429
0.085464,-0.035,-0.09796
0.092804,-0.035,-0.091043
0.099574,-0.035,-0.083579
0.10575,-0.035,-0.075612
0.11129,-0.035,-0.06719
0.11616,-0.035,-0.058364
0.12034,-0.035,-0.049187
0.12379,-0.035,-0.039714
0.12649,-0.035,-0.030003
0.12844,-0.035,-0.020111
0.12961,-0.035,-0.010098
0.14,-0.035,-1.6841e-07
0.13964,-0.035,0.010102
0.13854,-0.035,0.020151
0.13673,-0.035,0.030095
0.1342,-0.035,0.039882
0.13097,-0.035,0.049461
0.12706,-0.035,0.058783
0.12249,-0.035,0.067798
0.11728,-0.035,0.076459
0.11145,-0.035,0.084722
0.10505,-0.035,0.092543
0.098104,-0.035,0.099882
0.090644,-0.035,0.1067
0.082704,-0.035,0.11296
0.074344,-0.035,0.11863
0.065584,-0.035,0.12369
0.056494,-0.035,0.1281
0.047094,-0.035,0.13184
0.037464,-0.035,0.1349
0.027634,-0.035,0.13725
0.017654,-0.035,0.13888
0.0075944,-0.035,0.13979
-0.0025156,-0.035,0.13998
-0.012606,-0.035,0.13943
-0.022636,-0.035,0.13816
-0.032546,-0.035,0.13616
-0.042286,-0.035,0.13346
-0.051806,-0.035,0.13006
-0.061056,-0.035,0.12598
-0.069986,-0.035,0.12125
-0.078556,-0.035,0.11588
-0.086716,-0.035,0.10991
-0.094416,-0.035,0.10337
-0.10163,-0.035,0.096285
-0.10832,-0.035,0.088701
-0.11443,-0.035,0.080654
-0.11995,-0.035,0.072187
-0.12485,-0.035,0.063343
-0.1291,-0.035,0.054169
-0.13267,-0.035,0.044713
-0.13555,-0.035,0.035024
-0.13772,-0.035,0.025152
-0.13918,-0.035,0.015149
-0.13991,-0.035,0.0050668
-0.13991,-0.035,-0.0050412
-0.13918,-0.035,-0.015123
-0.13773,-0.035,-0.025127
-0.13555,-0.035,-0.034999
-0.13268,-0.035,-0.044689
-0.12911,-0.035,-0.054145
-0.12486,-0.035,-0.06332
-0.11997,-0.035,-0.072165
-0.11445,-0.035,-0.080633
-0.10833,-0.035,-0.088681
-0.10165,-0.035,-0.096266
-0.094436,-0.035,-0.10335
-0.086736,-0.035,-0.1099
-0.078576,-0.035,-0.11587
-0.070006,-0.035,-0.12124
-0.061076,-0.035,-0.12597
-0.051836,-0.035,-0.13005
-0.042316,-0.035,-0.13345
-0.032576,-0.035,-0.13616
-0.022666,-0.035,-0.13815
-0.012636,-0.035,-0.13943
-0.0025456,-0.035,-0.13998
0.0075644,-0.035,-0.1398
0.017634,-0.035,-0.13889
0.027604,-0.035,-0.13725
0.037434,-0.035,-0.1349
0.047074,-0.035,-0.13185
0.056464,-0.035,-0.12811
0.065564,-0.035,-0.1237
0.074314,-0.035,-0.11865
0.082684,-0.035,-0.11298
0.090624,-0.035,-0.10672
0.098084,-0.035,-0.0999
0.10503,-0.035,-0.092563
0.11144,-0.035,-0.084743
0.11726,-0.035,-0.076481
0.12248,-0.035,-0.067821
0.12705,-0.035,-0.058806
0.13096,-0.035,-0.049486
0.13419,-0.035,-0.039907
0.13672,-0.035,-0.03012
0.13854,-0.035,-0.020177
0.13963,-0.035,-0.010128
0.15,-0.035,-1.6841e-07
0.14966,-0.035,0.010019
0.14866,-0.035,0.019992
0.14699,-0.035,0.029877
0.14467,-0.035,0.039628
0.1417,-0.035,0.049202
0.1381,-0.035,0.058557
0.13388,-0.035,0.06765
0.12906,-0.035,0.07644
0.12367,-0.035,0.08489
0.11772,-0.035,0.09296
0.11125,-0.035,0.10061
0.10428,-0.035,0.10782
0.096854,-0.035,0.11454
0.088984,-0.035,0.12076
0.080724,-0.035,0.12643
0.072094,-0.035,0.13154
0.063144,-0.035,0.13606
0.053924,-0.035,0.13997
0.044454,-0.035,0.14326
0.034784,-0.035,0.14591
0.024964,-0.035,0.14791
0.015024,-0.035,0.14925
0.0050244,-0.035,0.14992
-0.0050056,-0.035,0.14992
-0.015006,-0.035,0.14925
-0.024936,-0.035,0.14791
-0.034766,-0.035,0.14592
-0.044426,-0.035,0.14327
-0.053896,-0.035,0.13998
-0.063126,-0.035,0.13607
-0.072076,-0.035,0.13155
-0.080696,-0.035,0.12644
-0.088966,-0.035,0.12077
-0.096836,-0.035,0.11455
-0.10427,-0.035,0.10783
-0.11124,-0.035,0.10063
-0.11771,-0.035,0.092971
-0.12366,-0.035,0.084901
-0.12905,-0.035,0.076452
-0.13387,-0.035,0.067662
-0.13809,-0.035,0.05857
-0.1417,-0.035,0.049215
-0.14467,-0.035,0.039642
-0.14699,-0.035,0.029891
-0.14866,-0.035,0.020006
-0.14966,-0.035,0.010032
-0.15,-0.035,1.3832e-05
-0.14967,-0.035,-0.010005
-0.14866,-0.035,-0.019979
-0.147,-0.035,-0.029863
-0.14467,-0.035,-0.039615
-0.14171,-0.035,-0.049189
-0.1381,-0.035,-0.058544
-0.13389,-0.035,-0.067637
-0.12907,-0.035,-0.076429
-0.12368,-0.035,-0.084878
-0.11773,-0.035,-0.092949
-0.11126,-0.035,-0.10061
-0.10429,-0.035,-0.10781
-0.096856,-0.035,-0.11454
-0.088986,-0.035,-0.12075
-0.080726,-0.035,-0.12642
-0.072096,-0.035,-0.13153
-0.063156,-0.035,-0.13606
-0.053926,-0.035,-0.13997
-0.044456,-0.035,-0.14326
-0.034786,-0.035,-0.14591
-0.024966,-0.035,-0.14791
-0.015026,-0.035,-0.14925
-0.0050256,-0.035,-0.14992
0.0049944,-0.035,-0.14992
0.014994,-0.035,-0.14925
0.024934,-0.035,-0.14791
0.034754,-0.035,-0.14592
0.044424,-0.035,-0.14327
0.053894,-0.035,-0.13999
0.063124,-0.035,-0.13607
0.072074,-0.035,-0.13155
0.080694,-0.035,-0.12645
0.088964,-0.035,-0.12078
0.096834,-0.035,-0.11456
0.10426,-0.035,-0.10784
0.11123,-0.035,-0.10064
0.1177,-0.035,-0.092982
0.12365,-0.035,-0.084913
0.12905,-0.035,-0.076464
0.13387,-0.035,-0.067674
0.13809,-0.035,-0.058582
0.14169,-0.035,-0.049229
0.14466,-0.035,-0.039655
0.14699,-0.035,-0.029904
0.14866,-0.035,-0.02002
0.14966,-0.035,-0.010046
0.16,-0.035,-1.6841e-07
0.15968,-0.035,0.010046
0.15874,-0.035,0.020053
0.15717,-0.035,0.02998
0.15497,-0.035,0.039789
0.15217,-0.035,0.049441
0.14876,-0.035,0.058898
0.14477,-0.035,0.068123
0.14021,-0.035,0.077079
0.13509,-0.035,0.08573
0.12944,-0.035,0.094043
0.12328,-0.035,0.10198
0.11664,-0.035,0.10952
0.10953,-0.035,0.11663
0.10199,-0.035,0.12328
0.094054,-0.035,0.12944
0.085744,-0.035,0.13509
0.077094,-0.035,0.14021
0.068134,-0.035,0.14477
0.058914,-0.035,0.14876
0.049454,-0.035,0.15217
0.039804,-0.035,0.15497
0.029994,-0.035,0.15716
0.020064,-0.035,0.15874
0.010054,-0.035,0.15968
1.4407e-05,-0.035,0.16
-0.010036,-0.035,0.15968
-0.020046,-0.035,0.15874
-0.029966,-0.035,0.15717
-0.039776,-0.035,0.15497
-0.049426,-0.035,0.15217
-0.058886,-0.035,0.14877
-0.068116,-0.035,0.14478
-0.077066,-0.035,0.14021
-0.085716,-0.035,0.1351
-0.094036,-0.035,0.12945
-0.10198,-0.035,0.12329
-0.10952,-0.035,0.11664
-0.11663,-0.035,0.10954
-0.12327,-0.035,0.102
-0.12944,-0.035,0.094055
-0.13509,-0.035,0.085743
-0.1402,-0.035,0.077092
-0.14477,-0.035,0.068136
-0.14876,-0.035,0.058912
-0.15216,-0.035,0.049455
-0.15497,-0.035,0.039804
-0.15716,-0.035,0.029995
-0.15874,-0.035,0.020067
-0.15968,-0.035,0.010061
-0.16,-0.035,1.4832e-05
-0.15969,-0.035,-0.010031
-0.15874,-0.035,-0.020038
-0.15717,-0.035,-0.029966
-0.15498,-0.035,-0.039775
-0.15217,-0.035,-0.049427
-0.14877,-0.035,-0.058885
-0.14478,-0.035,-0.068109
-0.14022,-0.035,-0.077066
-0.1351,-0.035,-0.085718
-0.12945,-0.035,-0.094031
-0.12329,-0.035,-0.10197
-0.11665,-0.035,-0.10951
-0.10954,-0.035,-0.11662
-0.102,-0.035,-0.12327
-0.094056,-0.035,-0.12943
-0.085746,-0.035,-0.13508
-0.077096,-0.035,-0.1402
-0.068136,-0.035,-0.14476
-0.058916,-0.035,-0.14876
-0.049456,-0.035,-0.15216
-0.039806,-0.035,-0.15497
-0.029996,-0.035,-0.15716
-0.020066,-0.035,-0.15874
-0.010066,-0.035,-0.15968
-1.5593e-05,-0.035,-0.16
0.010024,-0.035,-0.15969
0.020034,-0.035,-0.15874
0.029964,-0.035,-0.15717
0.039774,-0.035,-0.15498
0.049424,-0.035,-0.15218
0.058884,-0.035,-0.14877
0.068104,-0.035,-0.14478
0.077064,-0.035,-0.14022
0.085714,-0.035,-0.13511
0.094034,-0.035,-0.12946
0.10197,-0.035,-0.1233
0.10951,-0.035,-0.11665
0.11662,-0.035,-0.10955
0.12327,-0.035,-0.10201
0.12943,-0.035,-0.094067
0.13508,-0.035,-0.085755
0.1402,-0.035,-0.077104
0.14476,-0.035,-0.06815
0.14875,-0.035,-0.058926
0.15216,-0.035,-0.049469
0.15497,-0.035,-0.039818
0.15716,-0.035,-0.030009
0.15873,-0.035,-0.020082
0.15968,-0.035,-0.010076
0.17,-0.035,-1.6841e-07
0.1697,-0.035,0.010071
0.16881,-0.035,0.020106
0.16732,-0.035,0.03007
0.16524,-0.035,0.039929
0.16259,-0.035,0.049648
0.15936,-0.035,0.059193
0.15558,-0.035,0.068529
0.15124,-0.035,0.077625
0.14638,-0.035,0.086448
0.141,-0.035,0.094967
0.13513,-0.035,0.10315
0.12878,-0.035,0.11098
0.12198,-0.035,0.11841
0.11475,-0.035,0.12543
0.10712,-0.035,0.13201
0.099114,-0.035,0.13812
0.090754,-0.035,0.14375
0.082084,-0.035,0.14887
0.073124,-0.035,0.15347
0.063904,-0.035,0.15753
0.054454,-0.035,0.16104
0.044824,-0.035,0.16399
0.035024,-0.035,0.16635
0.025114,-0.035,0.16814
0.015104,-0.035,0.16933
0.0050544,-0.035,0.16992
-0.0050256,-0.035,0.16993
-0.015086,-0.035,0.16933
-0.025086,-0.035,0.16814
-0.035006,-0.035,0.16636
-0.044796,-0.035,0.16399
-0.054436,-0.035,0.16105
-0.063876,-0.035,0.15754
-0.073096,-0.035,0.15348
-0.082066,-0.035,0.14888
-0.090736,-0.035,0.14376
-0.099096,-0.035,0.13813
-0.10711,-0.035,0.13202
-0.11474,-0.035,0.12544
-0.12197,-0.035,0.11842
-0.12877,-0.035,0.11099
-0.13512,-0.035,0.10317
-0.14099,-0.035,0.094981
-0.14637,-0.035,0.086462
-0.15124,-0.035,0.077639
-0.15557,-0.035,0.068543
-0.15936,-0.035,0.059207
-0.16258,-0.035,0.049663
-0.16524,-0.035,0.039945
-0.16732,-0.035,0.030086
-0.1688,-0.035,0.020122
-0.1697,-0.035,0.010086
-0.17,-0.035,1.5832e-05
-0.1697,-0.035,-0.010055
-0.16881,-0.035,-0.02009
-0.16732,-0.035,-0.030055
-0.16525,-0.035,-0.039914
-0.16259,-0.035,-0.049633
-0.15937,-0.035,-0.059178
-0.15558,-0.035,-0.068515
-0.15125,-0.035,-0.077611
-0.14639,-0.035,-0.086434
-0.14101,-0.035,-0.094954
-0.13514,-0.035,-0.10314
-0.12879,-0.035,-0.11097
-0.12199,-0.035,-0.1184
-0.11476,-0.035,-0.12542
-0.10713,-0.035,-0.132
-0.099116,-0.035,-0.13811
-0.090766,-0.035,-0.14374
-0.082086,-0.035,-0.14887
-0.073126,-0.035,-0.15347
-0.063906,-0.035,-0.15753
-0.054466,-0.035,-0.16104
-0.044826,-0.035,-0.16398
-0.035036,-0.035,-0.16635
-0.025116,-0.035,-0.16813
-0.015116,-0.035,-0.16933
-0.0050556,-0.035,-0.16993
0.0050144,-0.035,-0.16993
0.015074,-0.035,-0.16933
0.025084,-0.035,-0.16814
0.034994,-0.035,-0.16636
0.044794,-0.035,-0.164
0.054424,-0.035,-0.16105
0.063874,-0.035,-0.15755
0.073094,-0.035,-0.15349
0.082054,-0.035,-0.14889
0.090734,-0.035,-0.14377
0.099084,-0.035,-0.13814
0.10709,-0.035,-0.13203
0.11473,-0.035,-0.12545
0.12196,-0.035,-0.11843
0.12876,-0.035,-0.111
0.13511,-0.035,-0.10318
0.14098,-0.035,-0.094994
0.14636,-0.035,-0.086475
0.15123,-0.035,-0.077653
0.15556,-0.035,-0.068558
0.15935,-0.035,-0.059222
0.16258,-0.035,-0.049678
0.16524,-0.035,-0.03996
0.16731,-0.035,-0.030101
0.1688,-0.035,-0.020137
0.1697,-0.035,-0.010102
0.18,-0.035,-1.6841e-07
0.17972,-0.035,0.010003
0.17889,-0.035,0.019975
0.1775,-0.035,0.029886
0.17557,-0.035,0.039704
0.17309,-0.035,0.049399
0.17008,-0.035,0.058942
0.16654,-0.035,0.068303
0.16248,-0.035,0.077452
0.15793,-0.035,0.086362
0.15289,-0.035,0.095005
0.14737,-0.035,0.10335
0.1414,-0.035,0.11138
0.13499,-0.035,0.11907
0.12816,-0.035,0.12639
0.12094,-0.035,0.13332
0.11335,-0.035,0.13983
0.1054,-0.035,0.14591
0.097134,-0.035,0.15155
0.088564,-0.035,0.15671
0.079714,-0.035,0.16139
0.070624,-0.035,0.16557
0.061314,-0.035,0.16924
0.051814,-0.035,0.17238
0.042154,-0.035,0.175
0.032364,-0.035,0.17707
0.022474,-0.035,0.17859
0.012514,-0.035,0.17956
0.0025144,-0.035,0.17998
-0.0074956,-0.035,0.17984
-0.017476,-0.035,0.17915
-0.027406,-0.035,0.1779
-0.037246,-0.035,0.1761
-0.046976,-0.035,0.17376
-0.056556,-0.035,0.17088
-0.065966,-0.035,0.16747
-0.075176,-0.035,0.16355
-0.084146,-0.035,0.15912
-0.092856,-0.035,0.1542
-0.10129,-0.035,0.1488
-0.1094,-0.035,0.14294
-0.11718,-0.035,0.13664
-0.12459,-0.035,0.12991
-0.13162,-0.035,0.12279
-0.13824,-0.035,0.11528
-0.14443,-0.035,0.10742
-0.15018,-0.035,0.099232
-0.15546,-0.035,0.090733
-0.16026,-0.035,0.081954
-0.16457,-0.035,0.072921
-0.16837,-0.035,0.063663
-0.17164,-0.035,0.054208
-0.17439,-0.035,0.044585
-0.1766,-0.035,0.034825
-0.17826,-0.035,0.024957
-0.17937,-0.035,0.015012
-0.17993,-0.035,0.0050198
-0.17993,-0.035,-0.0049872
-0.17938,-0.035,-0.014978
-0.17827,-0.035,-0.024924
-0.17661,-0.035,-0.034792
-0.1744,-0.035,-0.044553
-0.17165,-0.035,-0.054176
-0.16838,-0.035,-0.063631
-0.16458,-0.035,-0.07289
-0.16028,-0.035,-0.081924
-0.15548,-0.035,-0.090705
-0.15019,-0.035,-0.099205
-0.14445,-0.035,-0.1074
-0.13826,-0.035,-0.11526
-0.13164,-0.035,-0.12277
-0.12461,-0.035,-0.12989
-0.1172,-0.035,-0.13662
-0.10943,-0.035,-0.14292
-0.10132,-0.035,-0.14878
-0.092886,-0.035,-0.15418
-0.084176,-0.035,-0.1591
-0.075206,-0.035,-0.16354
-0.065996,-0.035,-0.16746
-0.056596,-0.035,-0.17087
-0.047006,-0.035,-0.17375
-0.037276,-0.035,-0.1761
-0.027436,-0.035,-0.1779
-0.017506,-0.035,-0.17915
-0.0075256,-0.035,-0.17984
0.0024844,-0.035,-0.17998
0.012484,-0.035,-0.17957
0.022444,-0.035,-0.1786
0.032334,-0.035,-0.17707
0.042124,-0.035,-0.175
0.051784,-0.035,-0.17239
0.061284,-0.035,-0.16925
0.070594,-0.035,-0.16558
0.079684,-0.035,-0.1614
0.088534,-0.035,-0.15673
0.097104,-0.035,-0.15156
0.10537,-0.035,-0.14593
0.11332,-0.035,-0.13985
0.12092,-0.035,-0.13334
0.12814,-0.035,-0.12641
0.13497,-0.035,-0.1191
0.14138,-0.035,-0.11141
0.14735,-0.035,-0.10338
0.15287,-0.035,-0.095034
0.15791,-0.035,-0.086392
0.16247,-0.035,-0.077482
0.16652,-0.035,-0.068334
0.17006,-0.035,-0.058974
0.17308,-0.035,-0.049432
0.17556,-0.035,-0.039737
0.1775,-0.035,-0.029919
0.17888,-0.035,-0.020009
0.17972,-0.035,-0.010036
0.19,-0.035,-1.6841e-07
0.18974,-0.035,0.010027
0.18894,-0.035,0.020026
0.18762,-0.035,0.029969
0.18578,-0.035,0.039829
0.18342,-0.035,0.049578
0.18055,-0.035,0.059188
0.17717,-0.035,0.068634
0.1733,-0.035,0.077888
0.16895,-0.035,0.086926
0.16413,-0.035,0.095721
0.15885,-0.035,0.10425
0.15312,-0.035,0.11249
