X,Y,Z,Qw,Qx,Qy,Qz,clump_type
1.385,0.423,-0.5,0,0,-0,0,0
-1.385,0.423,-0.5,-0,0,-0,0,1
-1.385,-0.423,-0.5,-0,-0,-0,0,2
1.385,-0.423,-0.5,0,-0,-0,0,3
